instant,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,income_level,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access,user_activity_level_encoded,user_type_encoded,zone_type_encoded
13407.0,1.0,0.8775510204081632,0.7879,0.35,0.298224991183731,69.0,478.0,547.0,32103,2,10,97,6,2,1,0
13408.0,1.0,0.8571428571428571,0.7576,0.34,0.1930175149876572,52.0,375.0,427.0,21844,5,7,20,5,1,0,0
13409.0,1.0,0.8163265306122448,0.7727,0.52,0.1578699894204772,50.0,283.0,333.0,54948,3,7,81,3,1,0,0
13410.0,1.0,0.7959183673469388,0.7576,0.55,0.2631950158692841,29.0,215.0,244.0,74901,1,10,59,1,1,1,0
13411.0,1.0,0.7755102040816326,0.7424,0.59,0.2280474903021041,22.0,139.0,161.0,21246,3,10,43,2,0,1,1
13412.0,1.0,0.7551020408163265,0.7273,0.66,0.1930175149876572,8.0,45.0,53.0,95712,4,5,40,7,2,1,1
13413.0,1.0,0.7551020408163265,0.7273,0.66,0.1228400141060303,2.0,14.0,16.0,88396,3,3,89,1,2,1,1
13414.0,1.0,0.7346938775510204,0.697,0.66,0.1578699894204772,3.0,5.0,8.0,21717,4,2,53,7,2,1,0
13415.0,1.0,0.7346938775510204,0.697,0.66,0.1578699894204772,2.0,2.0,4.0,64150,1,3,8,3,2,0,0
13416.0,1.0,0.7142857142857143,0.6818,0.7,0.1578699894204772,0.0,6.0,6.0,24743,1,2,12,4,1,0,1
13417.0,1.0,0.7142857142857143,0.6818,0.7,0.1930175149876572,5.0,41.0,46.0,87489,4,5,7,6,2,0,0
13418.0,1.0,0.7142857142857143,0.6818,0.7,0.1930175149876572,10.0,152.0,162.0,89175,5,3,37,1,2,0,1
13419.0,1.0,0.7346938775510204,0.697,0.66,0.1930175149876572,23.0,472.0,495.0,46594,1,5,49,4,1,1,1
13419.0,1.0,0.7755102040816326,0.7424,0.62,0.1228400141060303,55.0,624.0,679.0,72360,1,9,95,5,2,1,1
13421.0,1.0,0.8163265306122448,0.7879,0.56,0.0,44.0,253.0,297.0,22647,4,4,32,1,0,1,1
13422.0,1.0,0.8979591836734694,0.8485,0.42,0.2280474903021041,39.0,99.0,138.0,78453,3,4,40,4,2,0,0
13423.0,1.0,0.8979591836734694,0.8485,0.42,0.0,47.0,136.0,183.0,63459,3,10,76,6,1,0,1
13424.0,1.0,0.9183673469387756,0.8636,0.37,0.1578699894204772,36.0,166.0,202.0,36089,1,4,95,4,0,1,1
13425.0,1.0,0.9387755102040816,0.8485,0.33,0.0,49.0,154.0,203.0,31529,4,9,80,4,1,0,0
13426.0,1.0,0.9387755102040816,0.8788,0.38,0.3860350299753144,54.0,116.0,170.0,78262,5,2,51,6,1,0,0
13427.0,3.0,0.9183673469387756,0.8485,0.35,0.4210650052897614,54.0,152.0,194.0,20593,3,8,69,8,0,0,1
13428.0,1.0,0.7346938775510204,0.697,0.66,0.298224991183731,34.0,190.0,224.0,81572,5,1,68,7,0,0,0
13429.0,1.0,0.7346938775510204,0.697,0.7,0.298224991183731,35.0,335.0,370.0,24260,3,5,54,10,2,0,1
13430.0,2.0,0.7551020408163265,0.7121,0.62,0.1578699894204772,63.0,580.0,643.0,50236,1,7,14,6,2,0,1
13431.0,2.0,0.7551020408163265,0.7121,0.62,0.1228400141060303,78.0,438.0,516.0,57913,4,9,64,7,0,0,1
13432.0,1.0,0.7346938775510204,0.6818,0.62,0.1053250264488068,56.0,310.0,366.0,56364,5,2,9,9,1,0,0
13433.0,1.0,0.7551020408163265,0.7121,0.62,0.0,53.0,266.0,319.0,40799,4,3,76,5,1,1,0
13434.0,1.0,0.7551020408163265,0.7121,0.58,0.1053250264488068,42.0,246.0,288.0,59789,2,8,43,3,1,0,1
13435.0,1.0,0.7551020408163265,0.7121,0.58,0.1053250264488068,19.0,112.0,131.0,97862,3,8,40,7,0,0,1
13436.0,1.0,0.7346938775510204,0.697,0.66,0.1053250264488068,16.0,50.0,66.0,23235,1,9,36,7,1,0,0
13437.0,1.0,0.7346938775510204,0.697,0.66,0.1053250264488068,6.0,19.0,25.0,55475,3,8,94,5,0,1,1
13438.0,1.0,0.7142857142857143,0.6818,0.7,0.2280474903021041,0.0,7.0,7.0,91324,5,7,65,8,0,0,1
13439.0,1.0,0.7142857142857143,0.6818,0.7,0.1228400141060303,1.0,4.0,5.0,97023,4,9,70,5,1,1,0
13440.0,1.0,0.7142857142857143,0.6818,0.7,0.1228400141060303,0.0,8.0,8.0,36442,1,4,41,7,1,1,0
13441.0,2.0,0.7142857142857143,0.6818,0.7,0.1228400141060303,5.0,35.0,40.0,87276,2,10,11,9,1,1,1
13442.0,1.0,0.7142857142857143,0.6818,0.66,0.1578699894204772,8.0,144.0,152.0,50198,1,10,100,8,0,1,0
13443.0,1.0,0.7346938775510204,0.6818,0.58,0.333372516750911,23.0,450.0,473.0,62546,5,9,72,5,1,1,0
13444.0,1.0,0.7551020408163265,0.7121,0.58,0.298224991183731,32.0,625.0,657.0,35322,2,5,7,9,2,0,0
13445.0,2.0,0.7551020408163265,0.7121,0.58,0.333372516750911,36.0,282.0,318.0,51938,5,6,30,2,1,1,1
13446.0,1.0,0.7551020408163265,0.7121,0.58,0.2280474903021041,41.0,157.0,198.0,67337,4,9,63,7,2,1,0
13447.0,1.0,0.7959183673469388,0.7576,0.55,0.1228400141060303,54.0,162.0,216.0,67487,3,1,21,9,2,0,1
13448.0,1.0,0.836734693877551,0.7879,0.49,0.333372516750911,59.0,215.0,274.0,78595,2,1,72,6,1,0,0
13449.0,1.0,0.836734693877551,0.7727,0.47,0.1578699894204772,74.0,180.0,254.0,64553,3,9,33,6,2,1,0
13450.0,1.0,0.8571428571428571,0.7879,0.44,0.1053250264488068,46.0,151.0,197.0,64299,3,7,77,8,0,1,0
13451.0,1.0,0.836734693877551,0.7727,0.47,0.1053250264488068,66.0,226.0,292.0,44632,1,7,49,5,0,0,1
13452.0,1.0,0.836734693877551,0.7727,0.47,0.1053250264488068,70.0,288.0,358.0,79811,2,3,63,7,1,0,0
13453.0,1.0,0.8571428571428571,0.7879,0.41,0.0,93.0,678.0,771.0,74121,1,4,92,10,1,1,0
13454.0,1.0,0.8571428571428571,0.7879,0.41,0.2280474903021041,93.0,684.0,777.0,90006,5,7,55,6,1,0,1
13455.0,1.0,0.836734693877551,0.7576,0.44,0.298224991183731,53.0,480.0,533.0,54063,1,1,86,10,2,1,1
13456.0,1.0,0.8163265306122448,0.7727,0.49,0.1930175149876572,65.0,440.0,505.0,40157,5,10,34,7,0,0,0
13457.0,3.0,0.653061224489796,0.5909,0.89,0.298224991183731,38.0,294.0,332.0,46705,4,1,61,1,0,0,0
13458.0,3.0,0.653061224489796,0.5909,0.89,0.298224991183731,6.0,62.0,68.0,61694,2,2,29,10,2,1,1
13459.0,3.0,0.653061224489796,0.5909,0.89,0.2631950158692841,3.0,62.0,65.0,23586,1,3,64,6,0,0,1
13460.0,3.0,0.653061224489796,0.5909,0.89,0.1053250264488068,2.0,32.0,34.0,95528,5,1,54,7,0,0,1
13461.0,1.0,0.653061224489796,0.5909,0.89,0.1578699894204772,2.0,9.0,11.0,68285,1,10,52,5,1,0,0
13462.0,2.0,0.653061224489796,0.5909,0.89,0.1053250264488068,5.0,14.0,19.0,66738,1,6,21,6,0,0,0
13463.0,2.0,0.653061224489796,0.5909,0.89,0.1228400141060303,7.0,29.0,36.0,31977,3,7,39,9,1,1,1
13464.0,2.0,0.653061224489796,0.5909,0.89,0.1930175149876572,3.0,6.0,9.0,50709,5,1,6,4,1,1,1
13465.0,2.0,0.653061224489796,0.5909,0.89,0.1578699894204772,2.0,40.0,42.0,82334,5,10,54,5,1,1,1
13466.0,2.0,0.653061224489796,0.5909,0.89,0.1930175149876572,3.0,123.0,126.0,38024,2,10,93,1,2,1,0
13467.0,2.0,0.653061224489796,0.5909,0.89,0.1930175149876572,14.0,346.0,360.0,68678,5,10,4,5,2,0,0
13468.0,2.0,0.6734693877551021,0.6364,0.83,0.1930175149876572,39.0,652.0,691.0,44490,3,8,75,10,2,1,0
13469.0,2.0,0.6938775510204082,0.6667,0.79,0.1578699894204772,45.0,328.0,373.0,20110,5,2,27,9,2,0,0
13470.0,2.0,0.6938775510204082,0.6667,0.79,0.1930175149876572,51.0,182.0,233.0,31867,1,8,87,7,1,0,1
13471.0,3.0,0.7142857142857143,0.697,0.74,0.2280474903021041,51.0,161.0,212.0,46468,4,4,92,1,1,1,1
13472.0,3.0,0.6734693877551021,0.6364,0.83,0.1930175149876572,41.0,233.0,274.0,42052,2,5,15,1,0,1,1
13473.0,3.0,0.6734693877551021,0.6364,0.83,0.1228400141060303,20.0,136.0,156.0,25362,1,8,90,5,2,0,1
13474.0,3.0,0.6938775510204082,0.6667,0.84,0.1930175149876572,53.0,176.0,229.0,64345,1,5,78,9,1,1,0
13475.0,2.0,0.6938775510204082,0.6667,0.84,0.3508875044081345,47.0,169.0,216.0,69467,2,8,99,2,1,0,1
13476.0,2.0,0.6734693877551021,0.6364,0.83,0.3860350299753144,70.0,366.0,436.0,93195,5,4,97,6,0,1,1
13477.0,2.0,0.653061224489796,0.5909,0.89,0.4912425061713882,95.0,620.0,715.0,74694,2,4,15,7,1,1,0
13478.0,2.0,0.653061224489796,0.6061,0.78,0.3860350299753144,73.0,549.0,715.0,32388,3,6,35,10,1,0,1
13479.0,2.0,0.6326530612244898,0.5758,0.83,0.333372516750911,44.0,358.0,402.0,78164,3,7,83,10,1,1,1
13480.0,3.0,0.6326530612244898,0.5758,0.83,0.4562125308569413,35.0,216.0,251.0,90074,2,2,20,1,1,0,1
13481.0,3.0,0.6122448979591837,0.5758,0.83,0.3860350299753144,14.0,108.0,122.0,86400,4,5,54,6,0,1,0
13482.0,2.0,0.6122448979591837,0.5758,0.83,0.2280474903021041,13.0,122.0,135.0,95873,5,9,35,9,0,1,0
13483.0,2.0,0.6122448979591837,0.5758,0.83,0.333372516750911,18.0,148.0,166.0,41670,3,6,85,8,2,0,0
13484.0,3.0,0.6122448979591837,0.5758,0.83,0.333372516750911,11.0,92.0,103.0,56943,1,1,22,1,0,0,0
13485.0,2.0,0.6122448979591837,0.5758,0.83,0.298224991183731,10.0,62.0,72.0,25701,5,9,4,8,2,0,0
13486.0,3.0,0.5918367346938775,0.5455,0.88,0.333372516750911,5.0,55.0,60.0,60150,2,9,95,3,2,1,0
13487.0,3.0,0.5918367346938775,0.5455,0.88,0.298224991183731,7.0,18.0,25.0,94359,2,10,31,2,0,1,0
13488.0,3.0,0.5714285714285714,0.5455,0.88,0.333372516750911,11.0,5.0,16.0,35190,3,8,29,3,0,1,1
13489.0,3.0,0.5714285714285714,0.5455,0.88,0.298224991183731,7.0,10.0,17.0,61820,2,4,86,8,0,0,1
13490.0,3.0,0.5714285714285714,0.5455,0.88,0.298224991183731,3.0,12.0,15.0,53322,3,5,17,1,2,0,1
13491.0,2.0,0.5714285714285714,0.5455,0.88,0.298224991183731,8.0,29.0,37.0,53174,5,8,9,9,0,0,0
13491.0,2.0,0.5714285714285714,0.5455,0.83,0.298224991183731,18.0,94.0,112.0,79390,2,8,63,5,0,1,0
13493.0,2.0,0.5714285714285714,0.5455,0.83,0.2280474903021041,32.0,175.0,207.0,84554,4,4,11,6,0,0,0
13494.0,2.0,0.5714285714285714,0.5455,0.88,0.298224991183731,49.0,219.0,268.0,96409,5,6,65,8,2,1,0
13495.0,2.0,0.5918367346938775,0.5606,0.83,0.298224991183731,80.0,225.0,305.0,80781,1,3,60,1,0,0,0
13496.0,3.0,0.5918367346938775,0.5606,0.83,0.2631950158692841,156.0,301.0,457.0,45041,4,4,50,4,2,0,1
13497.0,3.0,0.5918367346938775,0.5606,0.83,0.1930175149876572,106.0,301.0,354.0,44712,2,6,58,7,1,0,1
13498.0,2.0,0.5918367346938775,0.5455,0.88,0.298224991183731,121.0,222.0,343.0,75162,2,7,26,5,1,1,0
13499.0,3.0,0.5918367346938775,0.5455,0.88,0.298224991183731,148.0,232.0,380.0,54388,2,5,60,5,1,0,1
13500.0,3.0,0.5918367346938775,0.5455,0.88,0.2280474903021041,130.0,196.0,326.0,54929,2,6,39,4,1,1,0
13500.0,3.0,0.5918367346938775,0.5455,0.88,0.2280474903021041,92.0,149.0,241.0,71324,4,10,87,6,0,0,0
13502.0,2.0,0.5918367346938775,0.5455,0.88,0.2280474903021041,51.0,126.0,177.0,52448,3,3,15,9,0,0,0
13503.0,2.0,0.5918367346938775,0.5455,0.88,0.1930175149876572,67.0,171.0,238.0,35240,2,9,64,5,0,1,0
13504.0,3.0,0.5918367346938775,0.5455,0.88,0.1930175149876572,67.0,163.0,214.0,91441,4,1,32,9,0,1,1
13505.0,2.0,0.5918367346938775,0.5455,0.88,0.1930175149876572,29.0,134.0,163.0,78702,5,1,79,5,1,1,0
13506.0,2.0,0.5918367346938775,0.5455,0.88,0.1228400141060303,29.0,140.0,180.0,96698,3,9,18,4,2,1,0
13507.0,2.0,0.5918367346938775,0.5455,0.88,0.0,32.0,117.0,149.0,38641,4,8,27,3,2,0,0
13508.0,2.0,0.5918367346938775,0.5455,0.88,0.1228400141060303,17.0,96.0,113.0,52597,5,4,82,7,0,1,0
13509.0,2.0,0.5918367346938775,0.5455,0.88,0.1930175149876572,31.0,99.0,130.0,83268,2,4,3,3,1,1,1
13510.0,2.0,0.5918367346938775,0.5455,0.88,0.1228400141060303,32.0,90.0,130.0,90080,3,2,100,4,1,1,0
13511.0,2.0,0.5918367346938775,0.5455,0.88,0.1228400141060303,13.0,30.0,43.0,82798,5,1,58,4,1,1,1
13512.0,1.0,0.5918367346938775,0.5455,0.88,0.0,6.0,10.0,16.0,52989,3,9,29,10,2,0,0
13513.0,1.0,0.5918367346938775,0.5455,0.88,0.0,0.0,6.0,6.0,41731,1,1,2,7,0,1,1
13514.0,2.0,0.6122448979591837,0.5758,0.88,0.1053250264488068,0.0,14.0,19.0,46391,3,7,88,7,0,1,0
13515.0,2.0,0.6122448979591837,0.5758,0.83,0.0,13.0,25.0,38.0,48865,4,10,72,10,2,1,1
13516.0,2.0,0.6326530612244898,0.5909,0.78,0.0,31.0,122.0,153.0,41111,2,1,40,10,2,1,1
13517.0,2.0,0.653061224489796,0.6212,0.69,0.0,79.0,179.0,258.0,98878,2,8,34,10,0,1,1
13518.0,2.0,0.653061224489796,0.6212,0.74,0.0,114.0,265.0,379.0,25413,2,9,38,1,1,1,1
13519.0,2.0,0.653061224489796,0.6212,0.74,0.0,191.0,314.0,505.0,26082,1,4,60,4,2,0,0
13520.0,2.0,0.6938775510204082,0.6515,0.7,0.1228400141060303,178.0,326.0,504.0,51828,1,7,6,10,1,1,0
13521.0,2.0,0.6938775510204082,0.6515,0.65,0.1228400141060303,238.0,388.0,626.0,90595,1,5,60,5,1,0,1
13522.0,1.0,0.7142857142857143,0.6818,0.66,0.1228400141060303,256.0,360.0,616.0,69063,4,9,93,2,2,1,1
13523.0,1.0,0.7142857142857143,0.6818,0.66,0.1228400141060303,254.0,370.0,616.0,97716,2,9,11,3,2,1,0
13524.0,1.0,0.7346938775510204,0.697,0.66,0.1228400141060303,245.0,383.0,628.0,99000,2,1,80,10,1,0,1
13525.0,1.0,0.7346938775510204,0.697,0.66,0.2631950158692841,188.0,368.0,556.0,46638,5,2,66,9,1,0,1
13526.0,1.0,0.7346938775510204,0.697,0.66,0.1930175149876572,173.0,342.0,515.0,34616,5,9,83,1,2,0,0
13527.0,1.0,0.7142857142857143,0.6818,0.7,0.1930175149876572,180.0,342.0,522.0,24877,5,1,37,8,0,0,0
13528.0,1.0,0.6938775510204082,0.6667,0.74,0.1930175149876572,124.0,254.0,378.0,37863,5,1,85,9,0,1,0
13529.0,1.0,0.6938775510204082,0.6667,0.79,0.1228400141060303,88.0,257.0,345.0,64174,4,2,23,9,2,1,1
13530.0,1.0,0.6938775510204082,0.6667,0.74,0.2280474903021041,55.0,136.0,191.0,65558,1,3,37,6,2,1,0
13531.0,1.0,0.6734693877551021,0.6364,0.79,0.1930175149876572,33.0,90.0,123.0,64070,2,9,73,9,0,1,0
13532.0,1.0,0.653061224489796,0.5909,0.89,0.1053250264488068,11.0,36.0,123.0,92028,3,8,60,8,2,0,0
13533.0,1.0,0.653061224489796,0.5909,0.89,0.2280474903021041,7.0,20.0,27.0,56230,1,8,84,7,2,0,1
13534.0,2.0,0.653061224489796,0.5909,0.94,0.1053250264488068,3.0,14.0,17.0,79478,5,9,76,4,0,0,1
13535.0,2.0,0.653061224489796,0.5909,0.94,0.1053250264488068,0.0,14.0,2.0,64639,3,2,70,6,2,1,0
13536.0,2.0,0.653061224489796,0.5909,0.94,0.1578699894204772,0.0,8.0,8.0,99358,1,6,44,4,2,0,0
13537.0,2.0,0.653061224489796,0.5909,0.94,0.1578699894204772,3.0,48.0,51.0,23751,4,10,31,5,0,1,0
13538.0,2.0,0.6734693877551021,0.6364,0.89,0.1053250264488068,9.0,148.0,157.0,64578,2,8,65,6,2,0,0
13539.0,1.0,0.6938775510204082,0.6667,0.84,0.1578699894204772,17.0,404.0,421.0,65359,1,7,20,1,0,1,0
13540.0,1.0,0.7142857142857143,0.697,0.79,0.1228400141060303,47.0,691.0,738.0,98997,2,9,60,3,0,1,0
13541.0,2.0,0.7346938775510204,0.7121,0.74,0.1578699894204772,57.0,288.0,345.0,96049,5,8,55,7,2,0,1
13542.0,2.0,0.7755102040816326,0.7121,0.62,0.0,63.0,137.0,200.0,63990,4,10,4,4,0,1,1
13543.0,2.0,0.7959183673469388,0.7424,0.52,0.1930175149876572,69.0,129.0,198.0,55956,1,6,36,8,2,1,1
13544.0,2.0,0.7959183673469388,0.7424,0.52,0.1930175149876572,109.0,129.0,314.0,70602,3,3,51,7,1,0,1
13545.0,2.0,0.7959183673469388,0.7424,0.52,0.1228400141060303,64.0,176.0,240.0,46651,1,3,91,10,0,0,1
13546.0,2.0,0.7755102040816326,0.7424,0.59,0.1930175149876572,82.0,189.0,271.0,29892,5,4,7,1,0,1,1
13547.0,1.0,0.7959183673469388,0.7576,0.55,0.2280474903021041,76.0,205.0,281.0,97329,1,4,79,8,2,0,1
13548.0,1.0,0.8163265306122448,0.7727,0.52,0.1578699894204772,111.0,346.0,457.0,41450,5,1,54,9,1,0,0
13549.0,1.0,0.8163265306122448,0.7727,0.52,0.1578699894204772,87.0,760.0,847.0,75700,3,1,32,9,2,0,0
13550.0,1.0,0.8163265306122448,0.7576,0.46,0.1228400141060303,69.0,672.0,741.0,93659,5,9,23,10,1,0,1
13551.0,1.0,0.7959183673469388,0.7424,0.52,0.298224991183731,69.0,488.0,582.0,96883,1,9,11,7,0,1,1
13552.0,1.0,0.7551020408163265,0.7121,0.62,0.1930175149876572,56.0,347.0,403.0,35765,1,3,53,3,1,1,1
13553.0,1.0,0.7551020408163265,0.7121,0.62,0.2280474903021041,45.0,251.0,296.0,32794,1,9,25,7,0,0,1
13554.0,1.0,0.7346938775510204,0.6818,0.62,0.2280474903021041,45.0,169.0,209.0,36505,2,7,18,1,2,0,1
13555.0,1.0,0.7142857142857143,0.6818,0.66,0.1930175149876572,16.0,98.0,114.0,46164,1,4,60,2,1,1,1
13556.0,1.0,0.6938775510204082,0.6667,0.74,0.1578699894204772,12.0,52.0,64.0,26631,4,4,72,7,1,1,0
13556.0,1.0,0.6734693877551021,0.6364,0.79,0.1930175149876572,7.0,10.0,17.0,91687,4,8,93,4,0,1,1
13558.0,1.0,0.653061224489796,0.6061,0.83,0.1930175149876572,6.0,10.0,16.0,54741,2,9,72,7,0,1,0
13559.0,1.0,0.653061224489796,0.6061,0.83,0.1930175149876572,1.0,5.0,6.0,42167,5,1,40,6,2,1,0
13560.0,1.0,0.653061224489796,0.6061,0.83,0.1053250264488068,0.0,6.0,6.0,88822,4,3,63,1,1,0,1
13561.0,1.0,0.653061224489796,0.6061,0.83,0.1228400141060303,5.0,45.0,50.0,26880,2,4,65,3,1,1,0
13562.0,1.0,0.653061224489796,0.6061,0.83,0.1578699894204772,17.0,173.0,190.0,47784,5,9,31,7,2,0,1
13563.0,1.0,0.6938775510204082,0.6667,0.74,0.1930175149876572,24.0,492.0,516.0,96532,3,2,52,8,0,0,1
13564.0,1.0,0.7346938775510204,0.697,0.7,0.2280474903021041,49.0,694.0,743.0,68379,5,8,29,4,1,0,0
13565.0,1.0,0.836734693877551,0.803,0.53,0.0,40.0,299.0,339.0,21603,2,5,73,5,0,0,0
13566.0,1.0,0.8163265306122448,0.7879,0.56,0.3508875044081345,62.0,156.0,218.0,55737,1,5,57,7,1,1,0
13567.0,2.0,0.836734693877551,0.803,0.53,0.3860350299753144,45.0,156.0,201.0,27915,4,4,92,4,2,0,1
13568.0,2.0,0.8163265306122448,0.7879,0.56,0.2631950158692841,60.0,169.0,229.0,92299,3,9,76,4,2,0,1
13568.0,2.0,0.836734693877551,0.803,0.53,0.3508875044081345,73.0,200.0,273.0,40421,2,7,77,8,2,0,0
13570.0,2.0,0.836734693877551,0.803,0.53,0.2631950158692841,48.0,196.0,244.0,55751,4,1,95,1,1,1,0
13571.0,1.0,0.8163265306122448,0.7727,0.49,0.3508875044081345,73.0,212.0,285.0,24775,2,4,64,10,1,0,0
13571.0,1.0,0.7959183673469388,0.7576,0.55,0.3508875044081345,86.0,369.0,455.0,83648,3,6,54,3,1,1,1
13573.0,1.0,0.7959183673469388,0.7424,0.52,0.3860350299753144,94.0,775.0,869.0,91270,3,4,60,7,0,1,1
13574.0,1.0,0.7551020408163265,0.7121,0.62,0.3860350299753144,110.0,767.0,877.0,82142,1,1,88,2,1,1,1
13575.0,1.0,0.7551020408163265,0.7121,0.62,0.1930175149876572,109.0,523.0,632.0,21463,2,4,31,4,1,0,1
13576.0,1.0,0.7346938775510204,0.697,0.66,0.1930175149876572,85.0,438.0,523.0,53951,1,4,22,8,1,0,0
13577.0,1.0,0.7346938775510204,0.697,0.66,0.2631950158692841,53.0,325.0,378.0,82211,3,6,56,6,1,1,0
13578.0,1.0,0.7346938775510204,0.697,0.66,0.298224991183731,43.0,226.0,269.0,43101,5,3,15,4,1,1,1
13579.0,1.0,0.7346938775510204,0.697,0.58,0.3860350299753144,38.0,154.0,192.0,29693,1,1,6,8,0,0,0
13580.0,1.0,0.7142857142857143,0.6667,0.58,0.3860350299753144,9.0,57.0,66.0,84035,2,4,41,7,0,0,1
13581.0,1.0,0.6938775510204082,0.6515,0.58,0.2280474903021041,2.0,26.0,28.0,84293,3,6,84,1,1,1,1
13582.0,1.0,0.6734693877551021,0.6364,0.61,0.2631950158692841,1.0,11.0,12.0,57751,3,5,62,8,2,1,1
13583.0,1.0,0.653061224489796,0.6212,0.65,0.2631950158692841,1.0,11.0,12.0,59024,2,10,4,9,0,0,1
13584.0,1.0,0.6326530612244898,0.6061,0.65,0.2631950158692841,0.0,4.0,4.0,36042,5,10,9,2,0,0,1
13585.0,1.0,0.6326530612244898,0.6061,0.65,0.1930175149876572,5.0,54.0,59.0,91294,2,6,16,3,2,0,1
13586.0,1.0,0.6326530612244898,0.6061,0.65,0.2280474903021041,11.0,179.0,190.0,48989,3,3,43,2,0,1,0
13587.0,1.0,0.653061224489796,0.6212,0.5,0.2280474903021041,34.0,473.0,507.0,84751,1,7,37,4,1,0,0
13588.0,1.0,0.6938775510204082,0.6364,0.42,0.298224991183731,43.0,745.0,788.0,66745,4,5,85,4,2,0,1
13589.0,1.0,0.7142857142857143,0.6515,0.37,0.3508875044081345,65.0,277.0,342.0,73948,5,8,26,5,2,0,1
13590.0,1.0,0.7346938775510204,0.6515,0.37,0.0,68.0,163.0,231.0,22395,1,6,10,2,0,0,0
13591.0,1.0,0.7551020408163265,0.6667,0.33,0.0,79.0,202.0,281.0,31037,3,7,33,2,1,1,1
13592.0,1.0,0.7551020408163265,0.6667,0.33,0.0,77.0,233.0,310.0,64679,1,1,24,6,0,0,0
13593.0,1.0,0.7755102040816326,0.6818,0.31,0.1930175149876572,81.0,231.0,312.0,64439,1,3,7,4,1,0,0
13594.0,1.0,0.7959183673469388,0.697,0.29,0.1578699894204772,88.0,159.0,247.0,83133,5,1,73,6,2,1,0
13595.0,1.0,0.7755102040816326,0.6818,0.31,0.1053250264488068,94.0,223.0,317.0,74880,4,3,80,8,2,1,0
13596.0,1.0,0.7959183673469388,0.697,0.29,0.1930175149876572,91.0,393.0,484.0,46276,1,5,52,1,1,0,0
13597.0,1.0,0.7959183673469388,0.697,0.31,0.0,130.0,783.0,913.0,85604,5,6,100,2,2,1,1
13598.0,1.0,0.7959183673469388,0.697,0.27,0.1578699894204772,104.0,787.0,891.0,31266,2,3,41,3,0,1,0
13599.0,1.0,0.7551020408163265,0.6667,0.33,0.1578699894204772,116.0,582.0,698.0,92490,3,6,47,2,2,1,1
13600.0,1.0,0.7346938775510204,0.6515,0.4,0.1930175149876572,106.0,461.0,567.0,94415,3,2,46,3,2,1,0
13601.0,1.0,0.7142857142857143,0.6515,0.45,0.1578699894204772,71.0,326.0,397.0,70135,5,1,45,6,1,0,1
13602.0,1.0,0.6938775510204082,0.6515,0.58,0.1578699894204772,55.0,223.0,278.0,32782,3,2,57,9,0,0,1
13603.0,1.0,0.6734693877551021,0.6364,0.57,0.3508875044081345,52.0,187.0,239.0,20412,3,6,83,6,2,0,0
13604.0,1.0,0.653061224489796,0.6212,0.65,0.2280474903021041,27.0,65.0,92.0,80438,5,2,83,7,0,0,0
13605.0,1.0,0.653061224489796,0.6212,0.65,0.2631950158692841,6.0,23.0,29.0,44817,5,1,55,3,1,1,0
13605.0,1.0,0.653061224489796,0.6212,0.69,0.298224991183731,5.0,16.0,21.0,28165,5,9,4,3,0,1,0
13607.0,1.0,0.653061224489796,0.6212,0.69,0.2631950158692841,0.0,16.0,8.0,39852,2,2,67,10,0,0,1
13608.0,1.0,0.653061224489796,0.6212,0.74,0.2280474903021041,0.0,4.0,4.0,95278,3,8,67,8,2,0,0
13609.0,1.0,0.653061224489796,0.6212,0.74,0.2280474903021041,2.0,40.0,42.0,87615,2,10,33,9,0,1,1
13610.0,1.0,0.653061224489796,0.6061,0.78,0.298224991183731,16.0,165.0,181.0,89566,1,2,10,10,2,0,1
13611.0,1.0,0.6938775510204082,0.6667,0.74,0.298224991183731,17.0,478.0,495.0,50855,3,1,2,7,2,1,1
13612.0,2.0,0.6938775510204082,0.6667,0.74,0.298224991183731,49.0,680.0,729.0,38754,3,3,84,3,0,1,1
13613.0,2.0,0.7142857142857143,0.6818,0.7,0.1578699894204772,55.0,289.0,344.0,43156,3,10,85,10,0,1,0
13614.0,1.0,0.7346938775510204,0.697,0.7,0.2631950158692841,79.0,143.0,222.0,36520,3,1,70,7,0,1,1
13615.0,1.0,0.7959183673469388,0.803,0.66,0.2631950158692841,69.0,143.0,212.0,96312,1,7,26,8,1,0,0
13616.0,1.0,0.836734693877551,0.8182,0.56,0.298224991183731,73.0,206.0,279.0,36318,4,8,78,7,2,1,1
13616.0,1.0,0.8571428571428571,0.8333,0.53,0.3508875044081345,53.0,189.0,242.0,91333,3,6,56,6,1,0,1
13618.0,1.0,0.8979591836734694,0.8788,0.47,0.298224991183731,62.0,151.0,213.0,90744,3,9,28,6,0,0,1
13619.0,1.0,0.9183673469387756,0.8939,0.42,0.3508875044081345,65.0,173.0,238.0,84335,5,8,95,2,2,1,0
13620.0,1.0,0.9387755102040816,0.8788,0.38,0.4562125308569413,62.0,312.0,374.0,43540,1,3,29,7,2,0,1
13621.0,1.0,0.8979591836734694,0.8636,0.45,0.4912425061713882,110.0,628.0,738.0,37978,5,1,62,3,0,0,1
13622.0,1.0,0.9183673469387756,0.8788,0.4,0.4210650052897614,73.0,615.0,688.0,32560,3,8,50,6,0,1,0
